Using: ,adj_low,adj_close_tomorrow,sentiment_p,sentiment_n,adj_open_tomorrow
Predict: ,adj_close_tomorrow
Train RMSE 1: ,0.7390656124814272
Test RMSE 1: ,0.9436775867104346
Baseline RMSE 1: ,1.224528726329681
Predicted adj_close_tomorrow,True adj_close_tomorrow,Relative Error on adj_close_tomorrow
73.1564,72.1758930555,0.0135843661166
72.7167,71.8656776494,0.0118414962904
72.4572,71.7854495271,0.00935837764255
72.4581,71.7694039027,0.00959584162206
72.6899,72.4259373698,0.00364410530331
72.9801,72.5462795532,0.00597973775799
72.9,72.0435166537,0.0118889673756
72.3919,71.1115333002,0.0180056810152
71.1655,69.9950252654,0.0167226467015
70.6781,69.9910138593,0.00981645786523
70.7535,70.9109629945,0.00221990111823
70.939,69.9963624007,0.0134672119584
70.2641,69.4788910122,0.0113011713154
70.249,69.755678034,0.0070723672688
70.0015,69.2582503046,0.0107313919145
69.7079,69.3986628899,0.00445596641476
70.1918,70.1915841649,2.46521349393e-06
70.9388,71.024619501,0.00120867091937
71.2955,71.0953539622,0.00281563074439
71.1071,70.1661785929,0.0134097026181
74.8573,75.9185349589,0.0139791067061
76.366,76.4761204086,0.00144046586708
77.9224,79.4378752553,0.0190777599529
78.8166,79.20253943,0.00487304708579
79.6945,78.9030211069,0.0100306952582
79.7421,79.0888829235,0.0082595162279
79.6691,79.2359678143,0.00546662060448
80.0985,80.3564872552,0.00321030563216
80.3409,79.4806635872,0.0108235575548
80.1205,79.20253943,0.0115902153213
79.627,79.0621402161,0.00714458669019
79.4185,78.7330451835,0.00870609821423
79.6511,79.7129348872,0.000775621913226
80.195,79.8379842764,0.00447117553459
80.3556,79.8527750644,0.00629716716892
80.2649,79.1737434345,0.0137815118692
80.2421,80.3422156848,0.00124664080592
80.897,81.2942045838,0.00488625604007
81.7018,81.3103399889,0.00481445688109
81.8855,81.5254787231,0.00441566013242
82.1141,81.6545619637,0.00562826824942
82.5525,82.5769692867,0.000295884871894
83.5946,84.1232789391,0.00628515506424
84.3647,83.9054509707,0.0054729602719
85.3216,85.4342806008,0.00131871508236
85.843,85.1142617337,0.00856244708226
85.4971,84.5293532999,0.011448295471
85.3996,85.7247178921,0.00379288051659
86.3965,86.7035991329,0.0035418583859
87.245,87.0437872564,0.00231192121496
87.5991,86.8044454145,0.00915425355295
88.1172,88.1934348675,0.000864806499137
88.8676,88.7111124467,0.00176357718082
89.0657,88.3440319814,0.0081690591528
88.4884,86.8662978006,0.018673764389
87.106,85.9156535187,0.0138552144777
86.8936,86.781586924,0.0012903128053
87.2774,86.6686390885,0.00702361957035
87.3979,86.7627622848,0.00732025908457
87.1694,86.4615680568,0.00818634819679
86.7089,85.5673976927,0.0133398585608
86.3842,85.4920991357,0.0104347263006
85.9308,84.9744215564,0.0112551836878
85.6641,85.0497201134,0.00722387048608
85.7398,85.557985373,0.00212521817193
86.2866,86.5745158923,0.00332610388582
87.2953,87.4686862565,0.00198275172023
88.3306,88.0240131143,0.00348243646658
88.7277,87.9863638358,0.00842591885013
88.8349,88.504041415,0.00373799845121
89.6601,90.328148958,0.00739526210896
90.4055,89.7464676053,0.00734337919976
90.0976,89.7841168838,0.00349172247999
89.6755,89.4499795371,0.00252109387877
89.9007,89.6241074502,0.00308634860271
90.8548,90.7818227638,0.000803761897154
91.012,89.7182306464,0.0144207986365
90.7109,89.2099653868,0.0168249053629
89.4388,87.6191892473,0.0207674900169
88.8018,88.8805342,0.000885974309006
89.2134,88.4183893065,0.00899156978094
89.5718,89.153491469,0.00469251997191
90.7438,91.4783344159,0.00802979609467
91.5162,91.3277373019,0.00206338894884
92.0263,91.9310669898,0.00103623349411
92.8502,93.2007889069,0.00376209493086
93.3893,92.598400451,0.00854123462026
93.225,92.3819170997,0.00912620845805
91.8004,89.9817755958,0.0202114519231
90.5713,90.4806285359,0.0010019039292
90.7209,89.9723632762,0.00831990040015
90.3408,89.5299842539,0.00905581968732
89.8575,89.37938714,0.00534923145342
90.1664,89.3699748203,0.00891100729987
89.9934,89.6159125157,0.00421262881838
90.5022,90.7983052816,0.00326082626182
91.195,90.7793869973,0.00457801955981
91.876,91.9806980475,0.00113851587617
92.4711,92.2266357428,0.00265077152711
93.0353,92.680674565,0.00382632782076
93.6369,93.796853336,0.00170505285264
94.7142,95.0927558075,0.0039806401151
95.4488,95.130592376,0.00334454566513
95.6757,95.1400515181,0.00563007692355
95.8761,95.8400280355,0.000376521760325
96.4609,96.0481291623,0.00429793210196
96.4378,95.4323390098,0.0105355064059
96.5985,96.6062185479,7.93909420753e-05
96.7781,96.7197282534,0.000603425778039
