Date,adj_open,adj_close,adj_vol,adj_high,adj_low,adj_open_tomorrow,vol_m_ave_10,vol_rel_m_ave_10,relative_overnight_tomorrow,relative_intraday,relative_intraday_tomorrow,relative_overnight,adj_close_tomorrow,sentiment_p,sentiment_n,sentiment_u
2007-01-03,36.408715763678,36.764375335801,35687300.0,37.344255072959,36.385520574191,36.919009932376,14275290.0,1.499935202717423,0.004206098843311912,0.009768528349956451,0.0006282722513275552,0.01970550021654205,36.942205121863,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-04,36.919009932376,36.942205121863,17073000.0,37.104571448267,36.586545549739,36.725716686657,14695570.0,0.1617786856855501,-0.005860192549195564,0.0006282722513275552,-0.0023157894736715035,0.004206098843311912,36.640667658541,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-05,36.725716686657,36.640667658541,13556900.0,36.95766858152,36.45510614265,36.261812896931,14316270.0,-0.05304244750902298,-0.010339734121129984,-0.0023157894736715035,0.0021321961620552887,-0.005860192549195564,36.339130195219,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-08,36.261812896931,36.339130195219,16396400.0,36.578813819911,36.261812896931,36.339130195219,14562230.0,0.1259539232658735,0.0,0.0021321961620552887,0.008297872340424783,-0.010339734121129984,36.640667658541,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-09,36.339130195219,36.640667658541,14643200.0,36.857156093746,36.339130195219,36.509228251452,14898390.0,-0.017128696456462755,-0.0035872546950808104,0.008297872340424783,0.001270648030478494,0.0,36.555618630424,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-10,36.509228251452,36.555618630424,13348100.0,36.818497444602,35.960275433609,36.547886900596,15123330.0,-0.11738353920730427,-0.00021150592214480568,0.001270648030478494,0.006981171990680712,-0.0035872546950808104,36.803033984945,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-11,36.547886900596,36.803033984945,14823200.0,36.903546472719,36.501496521623,36.818497444602,15556320.0,-0.04712682691022041,0.0004201680672122343,0.006981171990680712,0.00755984880303151,-0.00021150592214480568,37.096839718438,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-12,36.818497444602,37.096839718438,13910800.0,37.197352206212,36.501496521623,37.096839718438,15734990.0,-0.1159320724067826,0.0,0.00755984880303151,0.006877865777423331,0.0004201680672122343,37.351986802788,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-16,37.096839718438,37.351986802788,14482400.0,37.483426209877,36.949936851692,37.359718532616,16473180.0,-0.12084976913989887,0.0002069964810391678,0.006877865777423331,-0.0024834437086028727,0.0,37.266937774671,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-17,37.359718532616,37.266937774671,11305400.0,37.429304101075,37.181888746555,37.266937774671,16522670.0,-0.3157643407512224,0.0,-0.0024834437086028727,0.003941908713702924,0.0002069964810391678,37.413840641418,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-18,37.266937774671,37.413840641418,13656200.0,37.71537810474,37.174157016726,37.491157939705,14319560.0,-0.046325445753919836,0.002066542674087568,0.003941908713702924,-0.003712105588758341,0.0,37.351986802788,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-19,37.491157939705,37.351986802788,11960300.0,37.684451185425,37.259206044842,37.236010855356,13808290.0,-0.13383192270730115,-0.0031049472159093705,-0.003712105588758341,-0.0041528239202550665,0.002066542674087568,37.081376258781,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-22,37.236010855356,37.081376258781,12719900.0,37.321059883473,36.803033984945,36.942205121863,13724590.0,-0.073203643970421,-0.003753127606342388,-0.0041528239202550665,0.0006278777731185681,-0.0031049472159093705,36.965400311349,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-23,36.942205121863,36.965400311349,11274300.0,37.228279125527,36.694789767342,37.166425286897,13212380.0,-0.1466866681097576,0.005438192846684453,0.0006278777731185681,0.011233617640951543,-0.003753127606342388,37.583938697651,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-24,37.166425286897,37.583938697651,13491600.0,37.65352426611,37.104571448267,37.583938697651,13097220.0,0.030111733635076687,0.0,0.011233617640951543,-0.009463073441694059,0.005438192846684453,37.228279125527,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-25,37.583938697651,37.228279125527,9760100.0,37.607133887137,37.181888746555,37.15096182724,12738420.0,-0.23380607642078055,-0.002076843198319689,-0.009463073441694059,-0.007908428720103222,0.0,36.857156093746,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-26,37.15096182724,36.857156093746,11058400.0,37.390645451931,36.702521497171,36.803033984945,12361940.0,-0.10544785041830007,-0.0014684287811934649,-0.007908428720103222,0.0006302521008318962,-0.002076843198319689,36.826229174431,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-29,36.803033984945,36.826229174431,9537000.0,37.228279125527,36.725716686657,36.919009932376,11924560.0,-0.20022206270084597,0.002519420533270811,0.0006302521008318962,-0.009842931937167787,-0.0014684287811934649,36.555618630424,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-30,36.919009932376,36.555618630424,16342400.0,36.988595500835,36.26954462676,36.493764791794,12110560.0,0.3494338824959373,-0.0016920473773222033,-0.009842931937167787,0.010381355932211012,0.002519420533270811,36.872619553404,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-31,36.493764791794,36.872619553404,14894300.0,37.081376258781,36.370057114534,36.733448416486,12469450.0,0.19446326822754822,-0.003774376179496386,0.010381355932211012,0.005683014102299877,-0.0016920473773222033,36.942205121863,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-02-01,36.733448416486,36.942205121863,13235400.0,37.174157016726,36.679326307685,36.919009932376,12427370.0,0.06502019333133235,-0.0006278777731454355,0.005683014102299877,0.006910994764413925,-0.003774376179496386,37.174157016726,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-02-02,36.919009932376,37.174157016726,12611700.0,37.437035830904,36.83396090426,37.452499290562,12492510.0,0.009540916917416986,0.007487520798676428,0.006910994764413925,0.0016515276630841846,-0.0006278777731454355,37.514353129192,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-02-05,37.452499290562,37.514353129192,14214900.0,37.808158862685,37.437035830904,37.583938697651,12642010.0,0.12441771522091827,0.0018549051937364336,0.0016515276630841846,-0.0006171569636060914,0.007487520798676428,37.560743508164,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-02-06,37.583938697651,37.560743508164,8961900.0,37.707646374911,37.359718532616,37.406108911589,12410770.0,-0.27789331363001646,-0.004116920543422942,-0.0006171569636060914,0.004133939644470619,0.0018549051937364336,37.560743508164,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-02-07,37.406108911589,37.560743508164,10084300.0,37.692182915253,37.328791613301,37.390645451931,12070040.0,-0.1645180960460777,-0.004528612597778592,0.004133939644470619,-0.0010339123242122383,-0.004116920543422942,37.351986802788,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-02-08,37.390645451931,37.351986802788,10791600.0,37.576206967822,37.21281566587,37.39837718176,12173190.0,-0.1134944907620763,0.0012419788863422543,-0.0010339123242122383,-0.008269588587973109,-0.004528612597778592,37.089107988609,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-02-09,37.39837718176,37.089107988609,12406000.0,37.529816588849,36.857156093746,37.228279125527,12307950.0,0.007966395703590035,0.0037523452157637305,-0.008269588587973109,-0.008515057113172908,0.0012419788863422543,36.911278202548,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-02-12,37.228279125527,36.911278202548,10330400.0,37.297864693986,36.864887823575,36.95766858152,12387290.0,-0.16604842544253018,0.001256807708403862,-0.008515057113172908,0.0037656903765730387,0.0037523452157637305,37.096839718438,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-02-13,36.95766858152,37.096839718438,10068400.0,37.243742585185,36.911278202548,37.174157016726,11759890.0,-0.14383552907382635,0.0020842017507376465,0.0037656903765730387,-0.004367720465885516,0.001256807708403862,37.011790690322,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-02-14,37.174157016726,37.011790690322,12275700.0,37.21281566587,36.919009932376,36.973132041178,11498030.0,0.06763506444147382,-0.0010444955086734709,-0.004367720465885516,0.011292346298604317,0.0020842017507376465,37.390645451931,0.3333333333333333,0.3333333333333333,0.3333333333333333
