Using: ,adj_open_tomorrow,sentiment_n,adj_close_tomorrow,sentiment_p,adj_low
Predict: ,adj_close_tomorrow
Train RMSE 1: ,0.739347801638241
Test RMSE 1: ,0.9517311949260838
Baseline RMSE 1: ,1.224528726329681
Predicted adj_close_tomorrow,True adj_close_tomorrow,Relative Error on adj_close_tomorrow
72.9408,72.9837579257,0.000588965499308
73.5324,73.3080888295,0.00305924538923
74.0066,73.9288369117,0.0010515467257
73.598,72.584990421,0.0139556539013
73.6223,73.1738371029,0.00612903460279
69.7051,67.3252470347,0.0353480445494
67.4384,66.5609426508,0.0131827702973
67.188,66.4322736693,0.0113751407745
66.8098,66.5410042756,0.00403988202252
67.0667,66.664622202,0.00603152332486
67.7892,67.6296395633,0.00235955012693
68.1404,68.1347450692,8.29393137866e-05
68.7218,68.5295248988,0.00280608609962
69.7691,69.4882509598,0.00404173425379
70.4731,70.7331239902,0.00367571376794
71.3792,71.6651073437,0.00398890633084
72.141,71.6597588023,0.00671605045419
72.5887,72.797661003,0.00286992071315
72.9685,72.7388270467,0.0031571624739
73.5126,73.0062541208,0.00693580672517
73.229,71.8536434311,0.0191408190502
71.9318,71.0219452303,0.0128102635414
71.426,70.2330353614,0.0169862750837
70.9084,70.5405764967,0.00521405016237
70.8489,69.8064891781,0.0149323154415
70.3022,69.1766984183,0.0162702877266
70.2679,70.5566221212,0.0040925156352
70.7711,70.3654117631,0.00576592461477
70.8293,70.5686563395,0.00369336715978
71.3719,71.0339794486,0.00475677277594
71.6238,71.1837386102,0.00618218729249
71.6901,70.9684598155,0.0101690237738
71.5548,70.927008619,0.00885115141315
71.3673,70.9911911168,0.00529756298861
72.0322,71.6824901036,0.00487822134341
72.1871,71.7520211429,0.00606337262023
72.0179,70.9550884617,0.014978416095
71.2211,70.1581557806,0.0151509018423
71.0152,70.4322685317,0.00827634271871
71.2679,71.0553736146,0.00299119113696
71.5289,71.0366537194,0.00692904132949
71.4542,70.6943470644,0.0107486520573
71.6774,71.2519325141,0.00597065056563
72.2333,72.0970020686,0.00189004626142
73.0059,72.8725405837,0.00182968850778
73.1781,72.1758930555,0.013884992782
72.7382,71.8656776494,0.0121403419468
72.4785,71.7854495271,0.00965500655937
72.4794,71.7694039027,0.00989253685678
72.7113,72.4259373698,0.00393958579604
73.0017,72.5462795532,0.00627704174757
72.9216,72.0435166537,0.0121885579304
72.4133,71.1115333002,0.0183056574904
71.1862,69.9950252654,0.0170175982573
70.6984,69.9910138593,0.0101064120798
70.7738,70.9109629945,0.00193424652231
70.9595,69.9963624007,0.0137592149604
70.2842,69.4788910122,0.0115907371546
70.269,69.755678034,0.0073594716481
70.0214,69.2582503046,0.0110191262772
69.7276,69.3986628899,0.00473982053902
70.2117,70.1915841649,0.0002866996689
70.9591,71.024619501,0.000921969573458
71.3161,71.0953539622,0.00310526620849
71.1276,70.1661785929,0.0137027386459
74.8795,75.9185349589,0.0136859642757
76.3894,76.4761204086,0.00113389789176
77.9465,79.4378752553,0.0187734980149
78.819,79.20253943,0.00484289653121
79.7199,78.9030211069,0.010352974071
79.7676,79.0888829235,0.00858142353788
79.6945,79.2359678143,0.00578677491717
80.1241,80.3564872552,0.00289176733455
80.3667,79.4806635872,0.0111475257425
80.1462,79.20253943,0.0119146468479
79.6524,79.0621402161,0.00746544490054
79.4438,78.7330451835,0.00902742545626
79.6764,79.7129348872,0.000458244660696
80.2206,79.8379842764,0.0047927381696
80.3814,79.8527750644,0.00662019893443
80.2907,79.1737434345,0.0141072177459
80.2678,80.3422156848,0.000926811429024
80.9229,81.2942045838,0.00456698112585
81.7283,81.3103399889,0.00514061189894
81.9121,81.5254787231,0.00474254536529
82.1409,81.6545619637,0.00595622512238
82.5795,82.5769692867,3.09955898704e-05
83.6221,84.1232789391,0.00595820671377
84.3927,83.9054509707,0.00580712241009
85.3502,85.4342806008,0.000984103014379
85.872,85.1142617337,0.0089021716441
85.5258,84.5293532999,0.0117885656406
85.4282,85.7247178921,0.00345922412435
86.4257,86.7035991329,0.00320554540478
87.2747,87.0437872564,0.00265288000894
87.629,86.8044454145,0.00949931655965
88.1474,88.1934348675,0.00052206374081
88.8981,88.7111124467,0.00210801796456
89.0965,88.3440319814,0.00851795373249
88.519,86.8662978006,0.0190255202007
87.1358,85.9156535187,0.0142013607114
86.9231,86.781586924,0.00163036763828
87.3071,86.6686390885,0.00736693451085
87.4277,86.7627622848,0.00766434472701
87.1991,86.4615680568,0.00852977943662
86.7383,85.5673976927,0.0136845603988
86.4135,85.4920991357,0.0107772329943
85.9599,84.9744215564,0.0115969936636
85.693,85.0497201134,0.00756331462379
85.7687,85.557985373,0.00246228912098
86.3157,86.5745158923,0.00298999446098
87.3249,87.4686862565,0.0016433619867
88.3609,88.0240131143,0.0038268789976
88.7584,87.9863638358,0.00877406392293
88.8655,88.504041415,0.00408436576661
89.6912,90.328148958,0.0070517507239
90.437,89.7464676053,0.00769472770894
90.129,89.7841168838,0.00384088426068
89.7067,89.4499795371,0.00286993938767
89.9319,89.6241074502,0.00343443122385
90.8866,90.7818227638,0.00115387667398
91.044,89.7182306464,0.0147771898877
90.7427,89.2099653868,0.0171812745967
89.47,87.6191892473,0.0211231021554
88.8324,88.8805342,0.000541932573023
89.2443,88.4183893065,0.00934068867482
89.6029,89.153491469,0.00504098523131
90.7754,91.4783344159,0.00768409849825
91.5483,91.3277373019,0.00241550429627
92.0588,91.9310669898,0.00138985551942
92.8831,93.2007889069,0.00340903377119
93.4226,92.598400451,0.00890087697873
93.2583,92.3819170997,0.0094863632437
91.833,89.9817755958,0.0205732432552
90.603,90.4806285359,0.00135208800728
90.7527,89.9723632762,0.0086727410891
90.3723,89.5299842539,0.00940861426919
89.8888,89.37938714,0.00569903535999
90.1978,89.3699748203,0.00926306763233
90.0248,89.6159125157,0.00456244595742
90.5337,90.7983052816,0.00291396801896
91.227,90.7793869973,0.00493058098501
91.9084,91.9806980475,0.000786494733928
92.5038,92.2266357428,0.003005576545
93.0684,92.680674565,0.00418326366357
93.6703,93.796853336,0.00134919228923
94.7482,95.0927558075,0.00362321065218
95.4833,95.130592376,0.00370736670931
95.7104,95.1400515181,0.00599430533638
95.9109,95.8400280355,0.000739204474394
96.496,96.0481291623,0.00466308576988
96.4729,95.4323390098,0.010903895679
96.6337,96.6062185479,0.000284679915037
96.8133,96.7197282534,0.000967858178449
97.5577,96.9562068066,0.00620408782123
98.0726,97.7129381768,0.00368057966643
96.7878,93.5887522092,0.034181600013
94.3283,92.8131025547,0.0163250944191
93.9762,93.6171296356,0.00383580625104
94.0864,93.0401219658,0.0112457270405
93.5591,92.6901337071,0.0093750953525
93.9636,95.5373354875,0.016472543955
95.5619,95.9440785989,0.003983057726
96.1827,96.1616388679,0.000219108915077
97.1145,96.1332614415,0.0102071658271
95.9812,95.4049074977,0.0060401835895
95.9656,96.0859657308,0.00125309473499
96.7404,96.2846077155,0.00473390447717
96.8607,95.4994989189,0.0142531960223
96.5385,95.5940903402,0.0098790318904
96.5856,97.0886347964,0.00518156566677
96.7871,96.246771147,0.00561401273153
95.1041,92.5766240016,0.0273014001611
94.8341,95.3008569343,0.00489733236818
94.4817,94.6954718381,0.00225701372068
95.465,95.3008569343,0.00172288911836
95.4189,93.8157716203,0.017087554809
94.7006,94.4968298534,0.00215636669813
94.473,94.2319738739,0.00255738622474
94.9273,94.2319738739,0.00737870956399
94.5781,93.4090285088,0.0125155564972
94.8419,95.3481526449,0.00530971846358
95.7006,95.5562537717,0.00151082510232
95.9893,95.28193865,0.00742367400045
95.8032,94.4116975743,0.01473850138
95.0035,93.4090285088,0.0170699628029
93.455,92.2644723114,0.0129031139755
90.7643,91.053702119,0.00317839502348
92.4342,92.387441159,0.000506656730974
93.7982,94.3644018637,0.00600037965591
96.6388,96.9278293802,0.00298204412629
97.6305,97.4197047708,0.00216332257177
99.0277,99.1601869223,0.00133598942733
99.8115,99.5290934652,0.00283750915062
99.9262,99.4250429018,0.00504094438581
100.695,100.966883069,0.00269408211134
101.488,101.534431596,0.000461817698709
101.759,101.19390248,0.00558267193323
102.307,102.158734977,0.00145064017615
103.215,103.483014875,0.00258621608428
103.551,102.726283504,0.00802534457791
103.469,102.9722212,0.0048251543817
103.678,103.265454606,0.00399626864077
103.871,103.559955902,0.00300132817402
104.115,103.388955149,0.00702435843063
104.335,104.215458788,0.00114441408076
104.995,105.68796527,0.00656022057192
106.586,107.179471836,0.00553797489663
108.12,108.471477524,0.00324081335184
108.839,108.290976729,0.00506020351768
109.295,109.696982919,0.00366624016756
109.688,108.936979573,0.00689019214159
