Date,adj_open,adj_close,adj_vol,adj_high,adj_low,adj_open_tomorrow,vol_m_ave_10,vol_rel_m_ave_10,relative_overnight_tomorrow,relative_intraday,relative_intraday_tomorrow,relative_overnight,adj_close_tomorrow,sentiment_p,sentiment_n,sentiment_u
2007-01-03,23.124779436448,23.086122165574,76935100.0,23.387648878387,22.730475273539,22.96241889878,42596540.0,0.8061349583792485,-0.005358338914903005,-0.0016716817118295202,0.003703703703686001,0.0016744809109452419,23.047464894701,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-04,22.96241889878,23.047464894701,45774500.0,23.171168161496,22.761401090238,22.908298719557,41475310.0,0.10365660919713449,-0.006038242200598787,0.003703703703686001,0.0003374957813171431,-0.005358338914903005,22.916030173732,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-05,22.908298719557,22.916030173732,44607200.0,23.001076169653,22.769132544413,22.923761627906,40553820.0,0.09995063350382272,0.0003373819162999503,0.0003374957813171431,0.009443507588539513,-0.006038242200598787,23.140242344797,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-08,22.923761627906,23.140242344797,50220200.0,23.271677065767,22.83098417781,23.19436252402,42455630.0,0.18288669841903182,0.0023387905112053353,0.009443507588539513,-0.0013333333333465092,0.0003373819162999503,23.163436707321,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-09,23.19436252402,23.163436707321,44636600.0,23.333528699164,22.985613261304,23.039733440526,43692240.0,0.021613906725771015,-0.005340453938594725,-0.0013333333333465092,-0.004697986577162694,0.0023387905112053353,22.931493082081,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-10,23.039733440526,22.931493082081,55017400.0,23.109316528098,22.753669636063,23.008807623828,45396810.0,0.21192215928828473,0.0033715441672401703,-0.004697986577162694,0.03158602150536338,-0.005340453938594725,23.735564316247,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-11,23.008807623828,23.735564316247,99464300.0,23.77422158712,22.923684313365,23.696907045374,51633410.0,0.9263554353663646,-0.0016286644950985751,0.03158602150536338,0.018270799347441358,0.0033715441672401703,24.129868479155,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-12,23.696907045374,24.129868479155,103972500.0,24.269034654299,23.689175591199,24.168525750029,58905820.0,0.7650632823717589,0.0016020506248259903,0.018270799347441358,-0.003198976327586256,-0.0016286644950985751,24.091211208282,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-16,24.168525750029,24.091211208282,62379600.0,24.315423379347,23.990702304011,24.168525750029,62474720.0,-0.0015225358352947138,0.0032092426187531053,-0.003198976327586256,-0.005118362124129638,0.0016020506248259903,24.044822483234,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-17,24.168525750029,24.044822483234,58519600.0,24.307691925173,23.975239395662,24.083479754107,64152700.0,-0.08780768385430382,0.001607717041785417,-0.005118362124129638,-0.0048154093097873,0.0032092426187531053,23.967507941487,0.3333333333333333,0.3333333333333333,0.3333333333333333
