Using: ,adj_low,adj_close_tomorrow,sentiment_p,sentiment_n,adj_open_tomorrow
Predict: ,adj_close_tomorrow
Train RMSE 1: ,0.3622589177245028
Test RMSE 1: ,0.43546328180252325
Baseline RMSE 1: ,0.5868655931171728
Predicted adj_close_tomorrow,True adj_close_tomorrow,Relative Error on adj_close_tomorrow
69.5499,69.5462777427,5.27979849285e-05
69.8523,69.8556554011,4.74507443067e-05
70.0679,70.2287284598,0.00228939175735
70.2986,70.4835100608,0.00262281264249
70.5325,70.3470199174,0.00263698720595
70.4902,70.3470199174,0.00203604525919
70.699,71.1386627492,0.00618093427162
70.89,70.9475765484,0.000811867716452
70.5759,69.9648475158,0.00873355825502
69.9293,69.6099731429,0.00458734924792
70.1802,70.4107153177,0.00327410261301
70.1682,69.9557481729,0.00303636681025
70.2773,70.2651258313,0.000173774530722
70.5055,70.6654969187,0.00226370173049
70.5984,70.6109008613,0.000177739361396
70.6439,70.5745034898,0.000983280321809
70.9489,71.0112719487,0.000878684745796
71.1911,71.2569542068,0.000924806704412
71.3701,71.5390338366,0.00236107493511
71.9985,72.5763589265,0.00796233352844
72.4709,72.4944648405,0.000325036556709
72.597,72.5308622121,0.000911543304496
72.6207,72.5217628692,0.00136377868959
72.2991,71.9940009813,0.00423809007057
71.8705,71.5390338366,0.00463366208718
71.3779,70.98397392,0.0055493881051
71.3835,71.3752456645,0.000115421280516
71.6851,72.0435874979,0.00497613179785
72.135,72.5105112446,0.00517921124613
72.3821,72.4647344067,0.00113977224985
72.479,72.4555790391,0.000322562620136
72.3954,72.0893643358,0.00424545183288
70.6745,70.3406891278,0.00474616520056
70.4869,70.5054857442,0.000263494181403
70.4888,70.139271041,0.00498357427229
69.9116,69.2969772235,0.00886882602568
69.5206,69.2695111207,0.00362546258504
69.3193,69.0223161961,0.00430335270117
69.3154,69.2237342828,0.00132407271343
69.4035,69.2054235477,0.00286231178901
69.2462,69.1504913422,0.00138462307999
69.4995,69.5624828834,0.000905465428796
69.9441,70.2857569223,0.00486162897495
70.2128,70.2766015547,0.000907550917956
70.3632,70.2308247168,0.00188514798998
70.4335,70.6153501552,0.0025755143284
70.6784,70.7893021393,0.00156613861997
70.8539,70.6885930959,0.00233858987735
70.7191,70.5054857442,0.00302976719696
70.4135,70.1484264086,0.00377828858372
70.1316,69.7272794998,0.00579913738676
69.7144,69.3335986938,0.00549254354689
69.3255,68.9216071527,0.00586007382759
69.0557,68.9765393581,0.00114778853013
68.967,68.6561014928,0.00452838668518
69.1028,69.3061325911,0.0029342951213
69.4184,69.46177384,0.000624594951444
69.6668,69.2878218559,0.00546975234563
69.3451,69.3885308993,0.00062579314647
69.5959,69.5533275158,0.000612324870672
69.4946,69.2328896504,0.0037804521486
69.0775,68.5828585521,0.00721231001369
68.8524,68.9765393581,0.00179937610261
68.9358,68.7293444334,0.0030039838539
69.038,68.9216071527,0.00168924353178
69.1006,69.2328896504,0.00191121549859
69.3804,69.351909429,0.00041138491434
69.5823,69.6448811916,0.000898162135221
69.9077,70.1758925113,0.00382215935309
70.4274,70.6885930959,0.00369500088746
70.5714,70.5512625821,0.000285587386151
70.5531,70.3315337602,0.00314966896836
70.4516,70.0843388355,0.0052399352483
70.3546,70.3498444954,6.71499152158e-05
70.4857,70.3681552305,0.00166991925219
70.3399,70.139271041,0.00286017879877
70.4467,70.5787286849,0.00187053533192
70.3998,70.2857569223,0.00162260811198
70.3728,70.1667371437,0.00293614642308
70.4058,70.4871750091,0.00115403441494
70.2546,69.9012314839,0.00505569860666
69.8741,69.5533275158,0.00461166946776
69.4537,69.3152879587,0.00199658677359
69.1819,69.068093034,0.00164830289107
69.1103,68.4638387736,0.00944279363106
68.0025,67.3651946638,0.00946049040258
67.5096,67.3285731935,0.00268844737755
67.3853,67.3285731935,0.000843098752913
67.2962,67.1454658419,0.00224539791483
67.7825,68.3722850978,0.00862628965838
68.2809,68.1419202558,0.00204022087869
68.5899,68.8053710007,0.00313108838475
68.579,68.5197185966,0.000865096289865
68.5818,68.3907142851,0.00279417629169
68.5023,68.2156370052,0.00420292518661
68.3774,68.5473623777,0.00247921807217
68.4714,68.0958472874,0.0055149102047
68.4851,68.6395083145,0.00224989097325
68.9678,68.9988774679,0.000450790383589
69.0245,69.0725942174,0.000696866522116
69.3915,69.6162552444,0.0032283442118
69.8012,69.7821179307,0.000273792553127
69.9997,69.7452595559,0.00364784662232
69.8767,69.5886114634,0.00413957107844
69.8729,69.8926930548,0.000283164626087
69.8775,69.9387660232,0.000875305769625
69.8359,69.570182276,0.00381919106016
69.7724,69.800547118,0.000402596261181
70.0547,70.0401265537,0.000207458630857
70.4272,70.546929206,0.00169693608467
70.9188,71.4223156055,0.00704961731417
70.8702,70.519285425,0.0049759498408
70.7533,70.7127918922,0.000573335489949
70.6788,70.5008562376,0.00252467896833
70.4567,70.1230578968,0.0047576704594
70.1557,69.8189763054,0.00482216468467
69.9994,69.8558346801,0.00205512679659
70.1162,70.3257789577,0.00298028562924
70.3078,70.2520622083,0.000793510002881
70.3918,70.2336330209,0.00225255402584
70.6189,70.804937829,0.00262805811737
70.6655,70.316564364,0.00496219967376
70.1487,69.6623282128,0.00698224157368
70.3909,71.0260880773,0.00894324458928
70.4682,70.1414870841,0.00465781356585
70.4933,70.4824270503,0.00015417618846
70.2287,70.1046287094,0.00177043655613
70.3003,70.4639978629,0.00232291682171
70.3573,70.1414870841,0.00307660231825
70.3386,70.2428476146,0.00136316432696
70.8311,71.2472383256,0.00584097194931
71.1359,71.2748821066,0.00194937614453
71.2318,71.2288091382,4.16157205869e-05
71.5963,72.0949809441,0.0069172358263
72.0148,71.7448263843,0.00376287776185
72.0151,72.1410539125,0.00174617076743
71.8688,71.4683885739,0.00560302609189
71.8256,71.8554015084,0.000414853536027
70.866,69.2937444657,0.0226890188219
68.2012,68.022130538,0.00263210422271
68.1342,68.280139161,0.00213678481032
68.5844,69.2384569036,0.00944594122349
69.4347,70.0493411473,0.00877385822757
70.1177,70.058555741,0.000843539399597
70.4204,70.261276802,0.00226498849624
70.3312,70.3810665198,0.000709177235046
70.3912,70.574572987,0.00259800217709
70.6118,70.3534227387,0.0036723607732
70.5205,70.3902811135,0.00185039163307
70.4163,70.4455686755,0.000414967421164
70.5792,70.2797059893,0.00426092574131
70.4244,70.288920583,0.00192801215959
70.6905,71.1919507635,0.00704388157495
71.4411,71.5973928854,0.00218239321176
71.8275,71.6987534159,0.00179533226814
72.0232,72.5833544091,0.00771738127622
72.5953,73.2007321855,0.00827034448157
72.9035,72.8045046573,0.00135947456692
72.904,72.9795819372,0.00103535425174
75.0925,76.4258399732,0.0174460095637
76.3201,76.4442691605,0.00162452390125
76.3463,77.0063593749,0.00857171305485
76.8081,77.2090804359,0.00519306895878
77.5543,78.3148316774,0.00971093689412
77.8215,77.9370333365,0.00148226095645
78.0352,78.0015354923,0.000431809356991
78.2745,78.6926300182,0.0053129023123
78.3687,78.2779733026,0.00115842346557
78.1014,78.3056170837,0.00260801763605
79.3619,80.6645530655,0.0161493890931
79.7914,79.4482266999,0.00431961376491
79.3311,79.6140893861,0.00355479554668
79.1005,78.7110592055,0.00494823674735
78.2939,78.5442592214,0.00318808101417
78.0227,77.9511926109,0.00091730267908
77.8236,78.0531259346,0.00294062746099
77.5338,77.4322593268,0.00131083278359
77.1171,76.894792711,0.00289140195267
77.2448,77.6824593031,0.00563419094655
77.4018,77.6639259715,0.00337471210256
77.7622,77.7843926267,0.000284826777541
77.1185,76.8762593795,0.00315124119113
77.4137,78.0531259346,0.00819223622197
78.6163,79.6377257844,0.0128254890067
78.9709,78.9149258529,0.000709122855695
79.3186,80.0454590791,0.00908024869385
79.859,80.3049257211,0.00555317679013
80.1382,80.091792408,0.000578844183368
80.0677,80.5365923658,0.00582196832023
79.9657,80.2863923896,0.00399494751462
80.1327,80.4253923764,0.00363875801265
80.0182,79.5821257896,0.00547959659757
79.0919,79.6006591212,0.00639182623975
79.2934,79.3689924765,0.000953045445447
79.5836,79.9805924185,0.00496347766214
80.66,82.1026588841,0.0175714510462
82.2341,83.8355253865,0.0191019861483
82.7992,82.7976588182,1.81768446699e-05
82.7794,83.418525426,0.00766217710718
82.9671,82.760592155,0.0024948075335
81.0534,80.2585923922,0.00990315610875
80.4995,80.9721256579,0.00583665435361
80.4071,80.4068590448,2.48325852645e-06
80.1467,80.3327257185,0.00231543036293
79.7407,80.2863923896,0.00679625561545
80.6753,81.8246589104,0.0140470669177
81.394,82.019258892,0.00762391034
81.6609,82.1304588814,0.00571690538403
81.3442,81.1111256447,0.00287399089442
80.8123,80.4531923737,0.00446414900104
80.7023,81.2871922947,0.00719555580129
79.5738,78.7481258687,0.0104853769289
78.868,79.4245924712,0.0070074736367
79.0964,79.8693924291,0.00967881164533
79.7745,80.2956590553,0.006489955986
80.3726,80.879459,0.0062666962262
80.5763,80.9257923289,0.00431818579971
80.0711,79.609925787,0.00579338170509
80.137,80.8887256658,0.00929378932576
80.0208,80.0083924159,0.000155336226532
79.7226,79.5913924554,0.00164797484237
79.303,79.5172591291,0.00269419292721
79.2521,79.656259116,0.00507343075565
79.4397,79.962059087,0.00653271634948
78.2046,77.3951926636,0.0104574845712
77.3851,78.1179925951,0.00938175218025
78.2517,78.3959925687,0.00184034859756
78.2336,78.3681925714,0.0017168954501
77.8525,77.4415259926,0.00530720186471
77.5908,77.6546593057,0.000822874363426
77.531,77.7751259609,0.00313859784544
77.6259,77.8029259583,0.00227472053521
77.3068,77.2561926768,0.000655168124845
76.8968,76.5241260795,0.00486978239361
76.963,77.4415259926,0.0061790272223
76.7246,76.5333927453,0.00249887193566
76.6053,76.8021260532,0.0025623591739
76.2775,76.0515261243,0.00297157878711
75.8714,75.2267928692,0.00856873465744
75.7043,76.3548684593,0.00852082771778
76.1162,76.3548684593,0.00312593571098
76.8716,77.6507569472,0.0100336627852
77.1035,77.0261200502,0.00100449933832
76.7154,76.9422136013,0.00294783441909
76.2008,76.0005967864,0.00263410588004
76.6854,77.6041422534,0.0118383138229
77.21,77.6694028248,0.0059148612398
77.488,77.427006417,0.000787939597094
77.0645,75.8141380112,0.0164928526603
75.9367,76.3455455206,0.00535521233384
75.8655,75.8421068274,0.000308363624791
76.373,76.9422136013,0.00739812041855
76.5374,76.681171316,0.00187503204424
76.675,75.2454387467,0.0189984811052
75.2542,75.2640846242,0.000131282109795
75.2905,75.506481032,0.00286006823935
75.2143,75.0496570327,0.00219401787565
75.2593,75.5437727871,0.00376586717108
75.3073,75.3666369506,0.000787961045209
75.3058,75.1895011141,0.00154716806659
75.0331,74.8538753187,0.00239488964857
74.8805,74.723354176,0.00210263714189
74.6775,74.3411136868,0.00452507931464
74.1673,73.8749667487,0.00395689323002
73.3961,72.6070470771,0.0108675877803
72.9037,72.8494434849,0.000744905165094
73.0566,72.7468911585,0.00425675294454
72.891,73.119808709,0.00312924599634
73.2552,73.8190291161,0.00763763744419
73.9577,74.4343430744,0.00640319414154
74.1881,73.9961649526,0.00259347564989
74.0136,73.744445606,0.00364976606457
73.2284,72.6070470771,0.00855734552538
72.7624,72.765537036,4.37713569177e-05
73.0123,73.2782986679,0.00363041454795
73.6018,73.8190291161,0.00294232516896
73.3287,72.8401205461,0.00670752127801
73.0432,72.8494434849,0.0026595469818
73.0096,73.2059507421,0.00268240792733
73.4856,73.6750392385,0.00257144301135
73.539,73.2716231316,0.00364903481596
73.6438,74.0784553454,0.00586751593578
73.688,73.3279137512,0.00491099035301
73.6572,73.8532928671,0.00265542771841
73.9514,74.3411449033,0.00524295173525
74.5325,74.9791052584,0.00595597291479
73.1216,71.7048675538,0.019758003095
71.6417,71.2076337476,0.00609536445149
71.3966,71.4046509161,0.0001134082507
71.3644,71.1701066679,0.00272970245495
70.9785,70.2694567549,0.0100902442491
70.5657,70.5415280828,0.000342291214597
70.5126,70.2131661353,0.00426393275133
70.1455,69.6784052495,0.00670423940252
70.1317,70.1099666661,0.00030931644838
70.0843,69.9223312676,0.00231625977344
70.2612,70.260074985,1.53599298452e-05
69.9453,69.5658240104,0.00545509946919
69.3396,68.5432110883,0.0116193369905
68.6957,68.1210314416,0.00843534469487
68.3175,67.9896866626,0.00482125081209
68.4162,68.4212480792,7.40209760635e-05
68.5767,68.4306298492,0.00213421338059
68.3797,67.9521595829,0.00629245491444
67.9206,67.4830710865,0.00648332298393
67.8867,67.8771054235,0.000141853210475
68.1524,68.2336126807,0.00119036866352
68.4376,68.4681569289,0.000446305963586
68.4793,68.2429944506,0.00346317627896
68.5425,68.2899033003,0.00369949570043
68.4369,68.0835043619,0.00519058058598
68.1735,67.9052507332,0.00395079677151
67.9061,67.417398697,0.0072481725512
67.7598,67.6613247151,0.00145614697339
67.4778,67.0046008202,0.00706193868925
67.1892,66.5448940938,0.00968217983602
67.285,67.4361622369,0.00224127991533
67.2988,67.417398697,0.00175909279368
67.6743,68.0459772822,0.005462020242
68.4384,69.228080293,0.0114068220828
68.1165,68.5432110883,0.00622475152048
68.8086,68.2805215303,0.00773352809329
68.6907,68.5995017079,0.00132893809135
69.186,69.3125162223,0.00182468396158
69.4159,69.228080293,0.00271362483652
69.2384,69.096735514,0.00205017177524
69.3421,69.2656073727,0.00110403694997
69.2686,68.8528094959,0.00603905969564
68.9272,68.580738168,0.00505155340181
68.6582,68.2429944506,0.00608370911537
68.5627,68.6370287876,0.00108306047074
68.4952,68.0272137423,0.00687885326802
67.9085,67.1547091391,0.0112245874129
67.2336,66.9670737405,0.00398048165039
67.4002,67.6425611753,0.00358263189263
67.73,67.7645241843,0.000508747777014
67.8646,67.6988517948,0.00244844580676
67.8491,67.5299799362,0.00472603112406
67.6986,67.7176153347,0.000280679350159
67.9521,67.7832877242,0.00249050972012
68.7233,69.4250974615,0.0101080818265
68.9882,68.7451073897,0.00353555037121
68.3592,67.2906841808,0.0158796645201
67.6593,67.5079032315,0.00224200045823
67.7823,67.9328970263,0.00221680770935
68.0467,68.5467769522,0.00729586375963
68.1902,68.1028945442,0.00128175172637
68.4392,68.3578908211,0.00118903633959
68.1456,67.9140084132,0.00340949990266
66.6441,65.6190419211,0.0156211793708
65.6362,64.7596100249,0.0135355881286
64.8514,64.6273897332,0.0034662168848
64.1659,62.8424157949,0.0210596552669
61.3134,60.396340398,0.0151838409475
60.201,59.5935743412,0.0101924241163
60.8237,61.2274393746,0.00659421750999
61.594,62.4079776936,0.01304269621
62.127,61.3313267467,0.0129729046155
61.5428,61.1329963091,0.00670374229592
60.7374,60.2735644129,0.0076953805069
60.862,60.8591114191,4.73300246924e-05
61.277,61.2557722942,0.000347296402747
60.8178,60.3396745587,0.00792311663754
61.8251,62.6913068901,0.0138170793162
62.3537,61.5013242646,0.0138596350593
61.0658,60.5568936094,0.00840446124372
60.9686,61.0574418567,0.00145490865258
61.0322,60.7080025143,0.00533958243186
60.946,60.7457797405,0.0032953936707
61.1763,61.0952190829,0.00132731187918
61.131,60.8874443387,0.00400085697599
60.4601,59.8202376984,0.0106970910598
60.3505,60.1791213474,0.00284803279042
60.1682,60.0563453622,0.00186188381431
60.2477,60.1791213474,0.00113950775552
60.2252,60.2830087194,0.000959324289894
60.4848,60.2357871867,0.00413356192682
60.3787,60.122455508,0.00426198383681
60.431,60.2357871867,0.00324125044584
60.9543,61.2368836811,0.004613790682
61.0476,60.6985582077,0.005750786893
61.0787,61.3691039729,0.00473182230135
61.7316,62.209647256,0.0076836919288
62.118,62.0302054315,0.00141535238228
62.463,62.672418277,0.00334108916417
62.9286,63.1635222177,0.00371866151839
63.1908,62.9840803932,0.00328130104581
63.2843,63.2107437504,0.00116315155821
63.2184,63.0218576194,0.00311904692663
60.779,56.6941722298,0.0720498077667
56.6311,56.0330707712,0.0106729213824
56.1901,55.6175212829,0.0102948947155
55.722,55.5797440567,0.00255880844411
55.7445,55.4853009912,0.00467223160756
55.7055,55.3814136191,0.00585240821783
55.8421,55.6269655894,0.0038669365025
55.7301,55.0603071963,0.0121647585498
55.2636,54.7958666129,0.00853563513053
54.8801,54.2858740591,0.0109462397252
54.6636,54.4369829639,0.00416294117275
54.7358,54.7392007736,6.16777113175e-05
54.5724,54.0592107019,0.00949272764795
54.496,54.4086500443,0.00160576326942
54.6344,54.8808653719,0.0044905099062
55.2572,55.1264173422,0.00237328288159
55.4986,55.3530806994,0.00262858419686
55.7527,55.5136339108,0.00430562911552
55.4857,55.2397490208,0.00445240399328
55.4128,55.4191908453,0.000115596579295
55.1652,54.3803171246,0.0144330626828
54.4386,53.7853258119,0.0121452920255
53.8129,53.2847775646,0.00991104296456
54.0426,54.6542020146,0.0111909051928
55.7296,56.5902848577,0.0152098160051
57.081,57.5441598194,0.00804802046776
57.4416,57.3269407687,0.00200050652381
57.4136,56.731949456,0.0120148306077
57.1479,56.9113912805,0.00415505920556
56.8811,56.5902848577,0.00513861646849
57.0043,56.8925026674,0.00196591962508
57.0265,56.5619519381,0.0082122870863
56.4725,55.5702997501,0.016235224331
55.9782,55.7119643484,0.00477959153299
55.8948,55.5702997501,0.00583880594239
56.2077,56.2274292587,0.000350971966564
56.621,56.8178934549,0.00346463233117
57.2066,57.6178772045,0.00713860641053
57.2002,56.7702753746,0.00757284169774
56.7485,56.3131418033,0.00773083444813
56.6949,56.7226572942,0.000489342052202
56.65,56.5321849729,0.00208365667923
57.02,57.5131174278,0.00857478725605
57.2586,56.7988462228,0.008093652843
57.458,57.4274048832,0.000532964080295
57.0963,56.1702875623,0.0164854342416
56.3972,56.0464805535,0.0062582933562
56.5499,56.7131336782,0.00287782960411
57.1935,57.6559716688,0.00802095390645
58.0372,58.1797705525,0.00245102620622
58.1006,57.9321565347,0.00290676336914
58.0731,57.8559676062,0.00375234050232
58.4648,58.6749985879,0.00358304135716
58.834,58.7416639004,0.00157163533467
58.7318,58.3797664899,0.00603006162333
58.4329,58.5321443469,0.00169608324646
59.224,59.9225922927,0.0116584527907
59.999,60.5225801049,0.00865022241796
60.8504,61.9320752828,0.017466018668
61.1257,60.5130564888,0.0101234291348
61.1879,61.1606623814,0.000444917662653
61.1202,60.5892454174,0.00876351509745
60.2558,58.970230686,0.0218000878544
59.665,60.0559229176,0.00650993490859
59.1163,58.9797543021,0.00231555858389
59.413,59.5797421143,0.00279847587132
58.8625,57.9416801508,0.0158920392796
58.4721,58.9321362217,0.00780556755709
59.563,59.7035491231,0.00235495194067
60.1368,60.4273439442,0.00480848801402
60.6332,60.9511428279,0.00521645441629
61.0475,60.9035247476,0.00236318459908
61.2919,61.1606623814,0.00214604464807
62.156,63.1987162197,0.0164989167927
63.4737,64.2844084513,0.0126111942086
63.8207,63.674897023,0.00228952867487
64.3108,63.1130036751,0.0189778512164
62.9478,63.2558579161,0.00486991425341
63.4901,63.808227648,0.00498519205937
63.5751,63.7129914873,0.00216456035883
62.6706,62.674917336,6.93572909165e-05
63.225,62.6558701039,0.00908327886766
62.477,62.2082601487,0.00431953125246
62.707,63.0272911305,0.00508141003895
62.9831,62.7606298806,0.00354475426592
63.0643,62.960625818,0.00164659901405
61.6852,61.0654262207,0.0101495856819
61.2332,61.5797014883,0.00562743467374
61.9681,62.5034922468,0.00856559020952
62.9649,63.3129996125,0.00549848130783
63.3904,63.9225110408,0.00832407614243
64.2394,64.7986837189,0.00863128962834
64.3377,63.3415704607,0.015725952704
63.5329,63.1796689876,0.00559158893507
63.5601,63.2939523804,0.00420435157046
63.2707,63.0558619787,0.00340653873664
63.1623,62.9891966662,0.00274881113715
63.1457,63.5987080945,0.00712335617479
64.0202,64.6558294779,0.0098316365701
64.4782,64.7986837189,0.00494520465127
64.9838,64.7891601029,0.00300483659953
64.8994,64.6740305425,0.00348408955454
64.6889,64.4437714217,0.00380369975364
64.6651,64.6260598923,0.000604211904576
64.9197,65.3264313846,0.0062268293217
65.1987,65.2304900843,0.000487701706267
65.0362,64.7124070626,0.00500406253958
64.7515,64.232700561,0.00807644560463
