dates,adj_open,adj_close,volume,price_m_ave_50,price_m_ave_100,volume_m_ave_50,relative_change,positive_sentiment,negative_sentiment,uncertainty_sentiment,news_volume
2009-06-10,18.2849630489,18.0240797555,172155900.0,16.2533170519,14.1738915007,160428464.0,-0.0173066143498,0,0,0,0
2009-06-11,17.9341199991,17.9855255742,131205900.0,16.3428398609,14.2479412315,159121459.0,-0.00213903743315,0,0,0,0
2009-06-12,17.8390196853,17.60255404,140771400.0,16.4155273441,14.3234688727,158229386.0,-0.0212933190425,0,0,0,0
2009-06-15,17.4791806599,17.4894617749,134937600.0,16.4756204613,14.3919153959,156855587.0,-0.00642476454701,0,0,0,0
2009-06-16,17.5627147193,17.5228753987,128701300.0,16.5279513367,14.4535892346,154618779.0,0.00191050040414,0,0,0,0
2009-06-17,17.5639998587,17.4239196667,142853200.0,16.5719802117,14.5142735159,154137886.0,-0.00564723138981,0,0,0,0
2009-06-18,17.4920320536,17.462473848,106920100.0,16.6256476321,14.5736983607,153476491.0,0.00221271573983,0,0,0,0
2009-06-19,17.7439193714,17.9251240235,180464200.0,16.685175288,14.6363489053,153736037.0,0.0264939652635,0,0,0,0
2009-06-22,18.0780556093,17.6539596151,158728500.0,16.7309262498,14.6918283722,153169807.0,-0.0151276168627,0,0,0,0
2009-06-23,17.5293010955,17.2221527846,176633100.0,16.7663703938,14.744531938,153454315.0,-0.0244594889714,0,0,0,0
2009-06-24,17.4033574366,17.5061685868,121381400.0,16.8124040863,14.8037640119,153039432.0,0.0164913066189,0,0,0,0
2009-06-25,17.4457670361,17.9739593198,147361900.0,16.8695156802,14.8659005007,153117433.0,0.0267214799589,0,0,0,0
2009-06-26,17.9649633442,18.3055252789,109846100.0,16.9234658312,14.9294634943,152717621.0,0.018447018447,0,0,0,0
2009-06-29,18.4366094953,18.2451237282,141904000.0,16.9711445021,14.9916899429,152115607.0,-0.00329963493402,0,0,0,0
2009-06-30,18.3235172302,18.3042401396,108556000.0,17.0275107151,15.0507678,151328051.0,0.0032401211524,0,0,0,0
2009-07-01,18.4417500529,18.3556457146,103544700.0,17.0816664885,15.1061701586,150645474.0,0.00280839710734,0,0,0,0
2009-07-02,18.1525936931,17.9945215498,92619800.0,17.1292423482,15.1543757366,149784145.0,-0.0196737380102,0,0,0,0
2009-07-06,17.8248831521,17.8133168977,124672100.0,17.1631957305,15.2067837204,148908214.0,-0.0100699900014,0,0,0,0
2009-07-07,17.7966100858,17.4007871579,115399200.0,17.1927539362,15.2563643975,148374772.0,-0.0231585022726,0,0,0,0
2009-07-08,17.4676144055,17.6346825244,143982300.0,17.2248567178,15.3051354368,147771624.0,0.0134416543575,0,0,0,0
2009-07-09,17.7040800507,17.524160538,85756300.0,17.2568772505,15.3529426216,147106743.0,-0.00626730797257,0,0,0,0
2009-07-10,17.5215902593,17.8017506434,111318900.0,17.2912675802,15.4094759028,146524336.0,0.0158404224113,0,0,0,0
2009-07-13,17.9328348598,18.2926738852,120875300.0,17.3337028824,15.4711240387,146021141.0,0.0275772451631,0,0,0,0
2009-07-14,18.2528345645,18.2836779095,86811900.0,17.3723341721,15.5374757847,144582249.0,-0.000491780244456,0,0,0,0
2009-07-15,18.6396615168,18.8761271621,121396800.0,17.4104000004,15.6090323452,143920427.0,0.0324031770577,0,0,0,0
2009-07-16,18.7321915519,18.9583760822,98392700.0,17.4484658288,15.6868732372,142936899.0,0.00435729847493,0,0,0,0
2009-07-17,19.1588578249,19.5019900385,150538500.0,17.4979436947,15.7659093089,142424520.0,0.0286740780911,0,0,0,0
2009-07-20,19.6973312237,19.6509376922,183881600.0,17.5592422727,15.8452653802,142180703.0,0.00763756177924,0,0,0,0
2009-07-21,19.6999015025,19.4711466934,218695400.0,17.6166108945,15.9253552662,142792986.0,-0.00914923255007,0,0,0,0
2009-07-22,20.2782142219,20.1432745873,218526000.0,17.6864453682,16.0120122143,143211600.0,0.0345191736519,0,0,0,0
2009-07-23,20.1291380542,20.28206964,131740700.0,17.7722926786,16.101817754,142601683.0,0.00689039173155,0,0,0,0
2009-07-24,20.1702625143,20.560430829,109590600.0,17.8763786869,16.1938542956,141886738.0,0.0137244962616,0,0,0,0
2009-07-27,20.5840773935,20.5750814179,108327800.0,17.9718645426,16.2824389528,141116507.0,0.000712562349197,0,0,0,0
2009-07-28,20.4182944139,20.5622300241,90888700.0,18.0684556182,16.3738894708,140258146.0,-0.000624609618985,0,0,0,0
2009-07-29,20.4208646927,20.5660854422,95539500.0,18.1542515229,16.4699279364,138685673.0,0.000187499999975,0,0,0,0
2009-07-30,20.7807037181,20.9207839101,117401200.0,18.2450851741,16.5723278419,138113941.0,0.0172467662314,0,0,0,0
2009-07-31,20.9462425212,20.9978922727,105634200.0,18.3415220329,16.6684080746,137059636.0,0.00368573008168,0,0,0,0
2009-08-03,21.2317876392,21.3885746432,98560000.0,18.4501163102,16.7631871036,135929304.0,0.018605789828,0,0,0,0
2009-08-04,21.1958037367,21.275482378,98952700.0,18.5607668105,16.8521187485,134997688.0,-0.00528750826176,0,0,0,0
2009-08-05,21.3011851656,21.2189362455,105795900.0,18.6490044801,16.9410246905,134552726.0,-0.00265780730896,0,0,0,0
2009-08-06,21.2793377962,21.0647195203,85404200.0,18.7283232824,17.0290438864,133413658.0,-0.00726788201802,0,0,0,0
2009-08-07,21.2677715418,21.2703418205,96838700.0,18.8065625677,17.1136703144,132415430.0,0.00976145445667,0,0,0,0
2009-08-10,21.2896189112,21.1688158098,75073600.0,18.8808693264,17.194891123,131176073.0,-0.00477312549086,0,0,0,0
2009-08-11,21.036446454,20.9259244676,88835600.0,18.9412194715,17.2735545042,130813977.0,-0.0114740165129,0,0,0,0
2009-08-12,20.8899405651,21.244639033,111267800.0,19.0075840689,17.3554435853,130187687.0,0.0152306086102,0,0,0,0
2009-08-13,21.4168477095,21.6443173791,109995200.0,19.0781896263,17.4335286538,129621646.0,0.0188131389511,0,0,0,0
2009-08-14,21.582630689,21.4335545214,76454000.0,19.1374088488,17.5105727594,128784656.0,-0.00973756085976,0,0,0,0
2009-08-17,21.0184545027,20.5095393097,131095300.0,19.1757574077,17.5788136603,128479064.0,-0.0431106847344,0,0,0,0
2009-08-18,20.7717077425,21.0762857747,107788100.0,19.2275485246,17.6483782547,128016315.0,0.0276333103578,0,0,0,0
2009-08-19,20.9156433526,21.1533941373,103317900.0,19.2837862237,17.7225950537,127817312.0,0.00365853658535,0,0,0,0
2009-08-20,21.2022294336,21.3757232494,85507800.0,19.3508190936,17.8020680728,127415400.0,0.0105103280681,0,0,0,0
2009-08-21,21.5453616471,21.7471285292,104018600.0,19.4260511527,17.8844455068,127030386.0,0.0173750976973,0,0,0,0
2009-08-24,21.8627910731,21.7265662992,101732400.0,19.5085313979,17.962029371,126574280.0,-0.000945514714569,0,0,0,0
2009-08-25,21.7779590229,21.770261038,81088700.0,19.5941473832,18.0348839222,125354250.0,0.00201112031231,0,0,0,0
2009-08-26,21.7085743479,21.5145183021,75999700.0,19.6739802412,18.100965789,124523644.0,-0.0117473435655,0,0,0,0
2009-08-27,21.6867269785,21.7766867349,112295400.0,19.7610355826,18.1665078972,124001437.0,0.0121856519921,0,0,0,0
2009-08-28,22.1390960391,21.8537950975,113425200.0,19.8488620076,18.2372548198,123794237.0,0.00354086751253,0,0,0,0
2009-08-31,21.6109037553,21.6173294522,77834400.0,19.9227061162,18.3039407021,123433506.0,-0.0108203469568,0,0,0,0
2009-09-01,21.5890563859,21.2430968658,117257000.0,19.9944888612,18.3627075555,123279184.0,-0.0173116937162,0,0,0,0
2009-09-02,21.155964416,21.2279322211,91062300.0,20.0746044499,18.4204874219,123216716.0,-0.000713862236699,0,0,0,0
2009-09-03,21.3898597826,21.4039963157,73488800.0,20.1525610045,18.4824825454,122815049.0,0.0082939823223,0,0,0,0
2009-09-04,21.4972588803,21.8872087213,93657200.0,20.2308259925,18.5501708364,122719415.0,0.0225758030621,0,0,0,0
2009-09-08,22.2303409348,22.2239152379,78761900.0,20.3091937917,18.6163298115,122023419.0,0.0153837120545,0,0,0,0
2009-09-09,22.2046381473,21.9938752895,202771800.0,20.3841688229,18.6776566625,122807398.0,-0.0103510090788,0,0,0,0
2009-09-10,22.1121081122,22.176365081,122783500.0,20.4616113217,18.7445610184,122869068.0,0.00829730045578,0,0,0,0
2009-09-11,22.2213449592,22.1249595059,87240300.0,20.5369975976,18.809332043,122564757.0,-0.0023180343069,0,0,0,0
2009-09-14,21.9540359688,22.3254412487,80502800.0,20.6236159915,18.8764291699,121022867.0,0.00906133828997,0,0,0,0
2009-09-15,22.3665657087,22.5105013189,106617700.0,20.71755968,18.9403777052,119726152.0,0.00828920101309,0,0,0,0
2009-09-16,22.8741957624,23.3728298405,188505800.0,20.8370005336,19.0148772349,120259300.0,0.0383078328386,0,0,0,0
2009-09-17,23.3869663736,23.7172471934,202643000.0,20.958651827,19.0917542724,121084005.0,0.0147358002969,0,0,0,0
2009-09-18,23.8817450336,23.7776487441,150395700.0,21.0837215911,19.1702994208,121448320.0,0.0025467353021,0,0,0,0
2009-09-21,23.6838335696,23.6491348065,109428900.0,21.2006692744,19.2459684273,121397332.0,-0.00540482110044,0,0,0,0
2009-09-22,23.7994961135,23.7082512178,89188400.0,21.308980821,19.3213418517,121042992.0,0.00249972829043,0,0,0,0
2009-09-23,23.8264840404,23.8393354342,148390900.0,21.4200939715,19.3962140718,121533111.0,0.00552905464005,0,0,0,0
2009-09-24,24.0578091282,23.6234320189,137720100.0,21.5150400687,19.4627200345,121386916.0,-0.00905660377359,0,0,0,0
2009-09-25,23.3908217918,23.4370868093,111309800.0,21.6046142832,19.526540056,121504376.0,-0.00788815145249,0,0,0,0
2009-09-28,23.6298577158,23.9231136701,84361200.0,21.6930367558,19.5954902253,121164141.0,0.0207375116521,0,0,0,0
2009-09-29,23.9974075775,23.8239137617,86346400.0,21.7764962772,19.667869275,120698165.0,-0.00414661359888,0,0,0,0
2009-09-30,23.9202992149,23.8200583435,134896300.0,21.8634745102,19.7400427024,120877218.0,-0.000161829755076,0,0,0,0
2009-10-01,23.8200583435,23.2430179121,131177900.0,21.9254693767,19.8059573725,121177350.0,-0.024224979768,0,0,0,0
2009-10-02,23.3137134292,23.7622270716,138327000.0,21.9950725254,19.883682602,121036916.0,0.0223382850483,0,0,0,0
2009-10-05,23.9292951905,23.9066767375,105783300.0,22.0619974435,19.9691880652,120604820.0,0.00607896160086,0,0,0,0
2009-10-06,24.1272066545,24.418933293,151271400.0,22.138874481,20.0553695118,120997968.0,0.0214273427085,0,0,0,0
2009-10-07,24.3868048086,24.449776638,116417000.0,22.2166254133,20.1425405157,121243220.0,0.00126309141624,0,0,0,0
2009-10-08,24.5024673525,24.3238329791,109552800.0,22.291780364,20.2230159435,121191644.0,-0.00515111695136,0,0,0,0
2009-10-09,24.2852787978,24.4780497043,73318000.0,22.3629256799,20.304005427,120993768.0,0.00634014899347,0,0,0,0
2009-10-12,24.54873237,24.5217444431,72006200.0,22.4334027233,20.3874623781,120742370.0,0.00178505801442,0,0,0,0
2009-10-13,24.4986119343,24.4202184324,87005100.0,22.4940355991,20.4720759547,120592556.0,-0.004140244222,0,0,0,0
2009-10-14,24.7068045133,24.5834311332,93877700.0,22.5601945742,20.5604806924,120786337.0,0.00668350699925,0,0,0,0
2009-10-15,24.3700979967,24.4896159587,93389100.0,22.6256081685,20.6373063243,120127910.0,-0.00381619530556,0,0,0,0
2009-10-16,24.3341140941,24.1670459752,107856700.0,22.6876546976,20.70798899,119590422.0,-0.01317170445,0,0,0,0
2009-10-19,24.1413431877,24.3996562023,235557700.0,22.7502409852,20.7784017764,120727117.0,0.00962509970754,0,0,0,0
2009-10-20,25.7798958927,25.5434302474,285259800.0,22.837733274,20.8593013002,122438379.0,0.0468766459496,0,0,0,0
2009-10-21,25.64110084,26.3350761034,298431700.0,22.9459163067,20.9435678891,124291447.0,0.0309921513383,0,0,0,0
2009-10-22,26.3068030371,26.3710600059,197848000.0,23.0484447261,21.0280143975,125129368.0,0.00136638688268,0,0,0,0
2009-10-23,26.4353169747,26.2091324445,105196700.0,23.1397410275,21.1089653269,124768336.0,-0.0061403508772,0,0,0,0
2009-10-26,26.1744336813,26.0215020955,121084600.0,23.2314999789,21.1844544138,124602597.0,-0.00715896832399,0,0,0,0
2009-10-27,25.9161206666,25.3647958741,189137900.0,23.3286051102,21.252181259,124912186.0,-0.0252370604504,0,0,0,0
2009-10-28,25.4084906129,24.726081604,204596700.0,23.4016010268,21.3145747757,124629022.0,-0.0251811318843,0,0,0,0
2009-10-29,25.0602178419,25.2337116577,142567600.0,23.4832073772,21.3834968005,124362287.0,0.0205301455302,0,0,0,0
2009-10-30,25.19592856,24.2248772471,179381300.0,23.5401904572,21.4455047754,124434541.0,-0.0399796282149,0,0,0,0
2009-11-02,24.3919453661,24.3289735366,169745800.0,23.5918273573,21.508939255,124819940.0,0.00429708222812,0,0,0,0
2009-11-03,24.1413431877,24.2570057315,130635400.0,23.642436146,21.5754837719,124718580.0,-0.00295811103484,0,0,0,0
2009-11-04,24.5114633281,24.5217444431,121882600.0,23.6974658141,21.6458065986,124588030.0,0.0109139072848,0,0,0,0
2009-11-05,24.726081604,24.9355721737,96200300.0,23.7658868915,21.7199335664,124263020.0,0.0168759498978,0,0,0,0
2009-11-06,24.7402181371,24.975398643,73774400.0,23.8298611297,21.7954483561,123572232.0,0.00159717487133,0,0,0,0
2009-11-09,25.3095348809,25.8904178791,132213900.0,23.9105935853,21.8797277964,123825170.0,0.0366368220644,0,0,0,0
2009-11-10,25.8338717465,26.0857590643,100298800.0,23.9999621775,21.9613341468,123023516.0,0.0075449220689,0,0,0,0
2009-11-11,26.2888110858,26.1204578275,110967500.0,24.0975093968,22.045999129,122545906.0,0.00133018031331,0,0,0,0
2009-11-12,26.1063212943,25.958530266,90932800.0,24.1921213577,22.1333629038,121688903.0,-0.00619926199259,0,0,0,0
2009-11-13,26.0716225312,26.2746745527,85810200.0,24.2895349224,22.2210479634,121333191.0,0.0121788207337,0,0,0,0
2009-11-16,26.4070439084,26.5548349367,121301600.0,24.3828874467,22.3068567196,121072588.0,0.0106627537295,0,0,0,0
2009-11-17,26.484152271,26.6023850937,99128400.0,24.4704568438,22.3898253178,120965411.0,0.0017906402749,0,0,0,0
2009-11-18,26.5432686823,26.4687305985,93580200.0,24.55995395,22.4720613865,120482173.0,-0.00502415458939,0,0,0,0
2009-11-19,26.2952367827,25.7683296383,135581600.0,24.6317932412,22.5467022815,120752429.0,-0.026461448825,0,0,0,0
2009-11-20,25.5935506831,25.6925064151,101666600.0,24.7031441793,22.6200708885,120733648.0,-0.00294249663359,0,0,0,0
2009-11-23,26.0883293431,26.4584494835,118724200.0,24.785804344,22.7047101678,120994692.0,0.0298119247699,0,0,0,0
2009-11-24,26.3877668178,26.2733894133,79609600.0,24.8610621059,22.789310893,120544067.0,-0.00699436564986,0,0,0,0
2009-11-25,26.3967627934,26.2412609289,71613500.0,24.9184307277,22.8777156307,120106210.0,-0.00122285267072,0,0,0,0
2009-11-27,25.6025466587,25.7786107533,73814300.0,24.9596579989,22.9591549129,119404530.0,-0.0176306381312,0,0,0,0
2009-11-30,25.8454380009,25.6912212757,106214500.0,24.9979294495,23.0408255203,119609112.0,-0.00338999950146,0,0,0,0
2009-12-01,25.9906587504,25.313390299,116440800.0,25.0312145594,23.1159419169,119660331.0,-0.0147066179781,0,0,0,0
2009-12-02,25.569133035,25.2182899852,178815000.0,25.0614153347,23.1851980779,120239728.0,-0.00375691729703,0,0,0,0
2009-12-03,25.371221571,25.2504184696,112179900.0,25.0896369954,23.2548654835,120493408.0,0.00127401518624,0,0,0,0
2009-12-04,25.6641690918,24.8443144266,206721200.0,25.1140546436,23.3145473561,121346652.0,-0.0160830618893,0,0,0,0
2009-12-07,24.8443144266,24.2827085191,178689700.0,25.1309670778,23.3677906805,122149622.0,-0.0226050072418,0,0,0,0
2009-12-08,24.3353992335,24.4009413417,172599700.0,25.1405236312,23.4167801935,122370234.0,0.00486901296637,0,0,0,0
2009-12-09,24.5821459938,25.4200568673,171195500.0,25.1724464933,23.4744713853,122243373.0,0.0417654184442,0,0,0,0
2009-12-10,25.6385305613,25.2439927727,122417400.0,25.2009251819,23.5321998461,121280593.0,-0.00692618806875,0,0,0,0
2009-12-11,25.4174865885,25.0178082424,107443700.0,25.2364209885,23.5809451826,120169770.0,-0.00895993483684,0,0,0,0
2009-12-14,25.1077679988,25.3146754384,123947600.0,25.2674699559,23.6312712406,120091839.0,0.0118662351672,0,0,0,0
2009-12-15,25.1668844101,24.9535512736,104864900.0,25.2884074466,23.6752024451,120044582.0,-0.0142654076556,0,0,0,0
2009-12-16,25.0730692356,25.06407326,88246200.0,25.3013102459,23.7200923635,119843766.0,0.00442910851318,0,0,0,0
2009-12-17,24.965117528,24.6566840776,97209700.0,25.3054483947,23.761036904,119906976.0,-0.0162539096549,0,0,0,0
2009-12-18,24.825037336,25.115478835,152192600.0,25.3212813118,23.8065308379,120473507.0,0.0186073178359,0,0,0,0
2009-12-21,25.1951574764,25.4753178605,152976600.0,25.341226675,23.8520761774,120829261.0,0.0143273806478,0,0,0,0
2009-12-22,25.630819725,25.7490525477,87378900.0,25.365772837,23.8995877802,120646708.0,0.0107450940826,0,0,0,0
2009-12-23,25.8634299522,25.9726667992,86381400.0,25.3968218044,23.9454287018,120524922.0,0.00868436813735,0,0,0,0
2009-12-24,26.1590120088,26.8645535265,125222300.0,25.4424442522,24.0013194132,120787618.0,0.0343394359228,0,0,0,0
2009-12-28,27.2089708794,27.1948343462,161141400.0,25.49654862,24.0610783942,121341073.0,0.0122942977421,0,0,0,0
2009-12-29,27.3259185626,26.8722643627,111301400.0,25.5506529877,24.1191538427,121600045.0,-0.011861443221,0,0,0,0
2009-12-30,26.8375655996,27.1986897644,103021100.0,25.606633659,24.1784373221,121661869.0,0.0121472979436,0,0,0,0
2009-12-31,27.3901755315,27.081999109,88102700.0,25.6374050362,24.2375691551,121792160.0,-0.00429030429032,0,0,0,0
2010-01-04,27.4287297128,27.5032677966,123432400.0,25.6607688701,24.3033425884,122138128.0,0.0155553024695,0,0,0,0
2010-01-05,27.5790910198,27.5508179535,150476200.0,25.684364029,24.3664043776,122530212.0,0.00172889117332,0,0,0,0
2010-01-06,27.5508179535,27.1125854261,138040000.0,25.7024330887,24.4210870581,122810660.0,-0.0159063345461,0,0,0,0
2010-01-07,27.2128262975,27.0624649905,119282800.0,25.7232523466,24.4773761628,123238948.0,-0.00184860406694,0,0,0,0
2010-01-08,27.0264810879,27.2423845032,111902700.0,25.7608041192,24.5447046147,123047022.0,0.00664830468231,0,0,0,0
2010-01-11,27.347765932,27.0020634398,115557400.0,25.8063237559,24.6039623913,123124715.0,-0.00882158694218,0,0,0,0
2010-01-12,26.8838306171,26.6949151288,148614900.0,25.8355478253,24.6593776013,123577685.0,-0.0113749940507,0,0,0,0
2010-01-13,26.7141922194,27.0714609661,151473000.0,25.8924794997,24.7163349784,124237337.0,0.0141055266706,0,0,0,0
2010-01-14,27.0020634398,26.9146739622,108223500.0,25.9441935082,24.7680104328,124279386.0,-0.00579159743652,0,0,0,0
2010-01-15,27.1074448686,26.4648751804,148516900.0,25.9883508972,24.8153935216,124747231.0,-0.0167120278852,0,0,0,0
2010-01-19,26.7733086307,27.6356371524,182501900.0,26.0506287513,24.8740472827,125761363.0,0.0442383334143,0,0,0,0
2010-01-20,27.6189303405,27.2096134491,153038200.0,26.0961095768,24.9309982342,126531748.0,-0.0154157366072,0,0,0,0
2010-01-21,27.2552358969,26.7401520348,152038600.0,26.1314046447,24.9806328872,126929180.0,-0.0172535128114,0,0,0,0
2010-01-22,26.5741120274,25.4136311704,220441900.0,26.1218689105,25.0162312479,127999347.0,-0.0496078280595,0,0,0,0
2010-01-25,26.0253575136,26.0979678884,266424900.0,26.122113087,25.0610376323,129885252.0,0.0269279393174,0,0,0,0
2010-01-26,26.4674454591,26.4661603198,466777500.0,26.1290271368,25.1132682668,133380457.0,0.0141080881447,0,0,0,0
2010-01-27,26.583108003,26.7159914145,430642100.0,26.1441763598,25.1681488587,136776255.0,0.00943964261437,0,0,0,0
2010-01-28,26.3363612427,25.6115426344,293375600.0,26.1309137214,25.2102243219,138975123.0,-0.0413403628947,0,0,0,0
2010-01-29,25.8415825828,24.682772407,311488100.0,26.0934724708,25.2381799588,141153432.0,-0.0362637362637,0,0,0,0
2010-02-01,24.7222261858,25.0255190787,187469100.0,26.0619351505,25.2661959972,142240504.0,0.0138860686337,0,0,0,0
2010-02-02,25.1771655251,25.1707398282,174585600.0,26.0359753351,25.2979646426,141958642.0,0.0058029065886,0,0,0,0
2010-02-03,25.0820652113,25.6038317981,153832000.0,26.0326853783,25.3322393098,142269127.0,0.0172061676708,0,0,0,0
2010-02-04,25.282546954,24.6811017258,189413000.0,26.0124572846,25.3578007319,143290854.0,-0.0360387491844,0,0,0,0
2010-02-05,24.7549972399,25.1193342532,212576700.0,25.9856749799,25.385739662,144611593.0,0.0177557927623,0,0,0,0
2010-02-08,25.1488924588,24.9471255767,119567700.0,25.9591497032,25.4101059046,144741093.0,-0.0068556226338,0,0,0,0
2010-02-09,25.2427076333,25.2131494277,158221700.0,25.9385874732,25.4285091004,144438252.0,0.010663507109,0,0,0,0
2010-02-10,25.1745952464,25.0751254586,92590400.0,25.9245177673,25.4420878831,143337726.0,-0.00547428513177,0,0,0,0
2010-02-11,25.0447961693,25.531863993,137586400.0,25.9213306216,25.4596300356,143209633.0,0.0182148055516,0,0,0,0
2010-02-12,25.459896188,25.7516228264,163867200.0,25.9300952722,25.4806549158,143754016.0,0.00860723813357,0,0,0,0
2010-02-16,25.9521045692,26.1397349181,135934400.0,25.9485241709,25.5049697528,144221476.0,0.0150713644076,0,0,0,0
2010-02-17,26.2412609289,26.0304980711,109099200.0,25.9641257629,25.5268813792,143828559.0,-0.00417895771878,0,0,0,0
2010-02-18,25.9122652485,26.0790763396,105706300.0,25.9888210011,25.5514378224,143508421.0,0.0018662058751,0,0,0,0
2010-02-19,25.9418234541,25.917405806,103867400.0,26.0215149469,25.5762410123,143433997.0,-0.00619924308127,0,0,0,0
2010-02-22,26.0035101442,25.7562493282,97640900.0,26.0486211066,25.5945723689,143566794.0,-0.00621807904002,0,0,0,0
2010-02-23,25.7027875301,25.3248280395,143773700.0,26.0467165301,25.6095815117,144141067.0,-0.0167501596679,0,0,0,0
2010-02-24,25.4753178605,25.7870926732,115141600.0,26.0575785281,25.629251855,143943520.0,0.0182534164895,0,0,0,0
2010-02-25,25.3660810135,25.9598154054,166281500.0,26.0764186713,25.6564198299,144294556.0,0.00669803046008,0,0,0,0
2010-02-26,26.0086507017,26.2965219221,126865200.0,26.096055601,25.6817627784,144179938.0,0.0129702970297,0,0,0,0
2010-03-01,26.4417426716,26.8581278296,137523400.0,26.1341471321,25.7112772893,144497339.0,0.0213566611279,0,0,0,0
2010-03-02,26.978930931,26.8401358783,141636600.0,26.1696683845,25.7354893152,144400991.0,-0.000669888511409,0,0,0,0
2010-03-03,26.8517021327,26.9018225684,93013200.0,26.2145711543,25.7600097745,144166953.0,0.00229830021546,0,0,0,0
2010-03-04,26.8953968715,27.0791718023,91510300.0,26.2538450136,25.7875631627,143986528.0,0.00659246166341,0,0,0,0
2010-03-05,27.6227857586,28.1381266486,224905100.0,26.3071011894,25.8241639322,145502399.0,0.0391058801196,0,0,0,0
2010-03-08,28.2743514225,28.1548334605,107472400.0,26.3552168077,25.8604948224,145857061.0,0.000593742863683,0,0,0,0
2010-03-09,28.0558777285,28.6611783748,230064800.0,26.4089870392,25.9029044218,147287658.0,0.0179842979733,0,0,0,0
2010-03-10,28.7652104074,28.8950737414,149054500.0,26.4495974435,25.9460208479,147839426.0,0.00816070307596,0,0,0,0
2010-03-11,28.7755557793,28.9798929402,101425100.0,26.4852986154,25.9909236177,147919786.0,0.00293542074363,0,0,0,0
2010-03-12,29.2202140036,29.1212582716,104080900.0,26.5302784935,26.0404657406,147882028.0,0.0048780487805,0,0,0,0
2010-03-15,28.9644712677,28.7665598037,123375700.0,26.5616358943,26.0841347767,146760208.0,-0.0121800529568,0,0,0,0
2010-03-16,28.8102545425,28.8449533057,111727000.0,26.5968949782,26.1171500072,145024880.0,0.00272516082917,0,0,0,0
2010-03-17,28.9027845776,28.8025437062,112739200.0,26.6228804964,26.1418246833,143167955.0,-0.00147026063709,0,0,0,0
2010-03-18,28.7999734275,28.8706560932,85527400.0,26.6492772592,26.1668206441,142044749.0,0.00236480456895,0,0,0,0
2010-03-19,28.8886480445,28.5622097914,139861400.0,26.6782697465,26.1903514176,142391396.0,-0.010683730247,0,0,0,0
2010-03-22,28.3334678338,28.883507487,114104900.0,26.7146905965,26.2189714715,142321599.0,0.011249048931,0,0,0,0
2010-03-23,28.9978848915,29.3474428019,150607800.0,26.7567917624,26.2587979408,141936298.0,0.0160622914349,0,0,0,0
2010-03-24,29.2549127668,29.4772418789,149445100.0,26.8062953312,26.3063095435,141384782.0,0.00442284112804,0,0,0,0
2010-03-25,29.6170650431,29.1276839685,135571100.0,26.854950708,26.3452492667,141314817.0,-0.0118585691241,0,0,0,0
2010-03-26,29.4232660251,29.6738682035,160218800.0,26.9069988528,26.3997391762,141123192.0,0.0187513787779,0,0,0,0
2010-03-29,29.9437474726,29.8653539706,135186100.0,26.9660124529,26.4551029806,140777595.0,0.00645300996104,0,0,0,0
2010-03-30,30.4067446358,30.3093696252,131827500.0,27.0429023418,26.5156266195,140789516.0,0.014867249021,0,0,0,0
2010-03-31,30.2637471773,30.2007753479,107664900.0,27.0942051057,26.5724169285,140647339.0,-0.0035828616252,0,0,0,0
2010-04-01,30.5207750526,30.3254338674,150786300.0,27.1565215141,26.6263155455,141193199.0,0.00412765957447,0,0,0,0
2010-04-05,30.1975624994,30.6492889903,171126900.0,27.2347042532,26.683054449,142166724.0,0.0106793236428,0,0,0,0
2010-04-06,30.6120199484,30.7842286248,111754300.0,27.3421162023,26.7319925564,141962128.0,0.00440270032286,0,0,0,0
2010-04-07,30.8073611336,30.9204533987,157125500.0,27.4385659125,26.7803394998,142530395.0,0.00442514820073,0,0,0,0
2010-04-08,30.8998911687,30.8369193393,143247300.0,27.5259810929,26.8275041149,142853193.0,-0.00270157938488,0,0,0,0
2010-04-09,31.027119967,31.0733849845,83545700.0,27.6131289643,26.8786526621,142779322.0,0.00766826422171,0,0,0,0
2010-04-12,31.126075699,31.1376419534,83256600.0,27.7236509507,26.9272823361,142753786.0,0.00206791016997,0,0,0,0
2010-04-13,31.0823809602,31.1556339046,76552700.0,27.8531081806,26.9732903257,142306297.0,0.000577819967805,0,0,0,0
2010-04-14,31.5218986269,31.5745893414,101019100.0,27.9840895859,27.0230123682,142325204.0,0.0134471806295,0,0,0,0
2010-04-15,31.5861555958,31.98968936,94196200.0,28.1204685765,27.0782219558,142331364.0,0.0131466482152,0,0,0,0
2010-04-16,31.9447094818,31.7943481747,187636400.0,28.2442789041,27.1384821412,142851912.0,-0.0061063795597,0,0,0,0
2010-04-19,31.7467980178,31.7519385753,141731100.0,28.3856956411,27.1990764628,143252557.0,-0.0013338722716,0,0,0,0
2010-04-20,31.9408540637,31.4332240099,184581600.0,28.5119734362,27.2488242081,143911131.0,-0.0100376411543,0,0,0,0
2010-04-21,33.2600496337,33.3133829178,245597800.0,28.679298583,27.3192241431,145571013.0,0.0598143832536,0,0,0,0
2010-04-22,33.1874392589,34.2450447088,198356200.0,28.8599364886,27.3992619809,146838440.0,0.027966592084,0,0,0,0
2010-04-23,34.440450151,34.8054297339,199238900.0,29.0545425741,27.4895301707,148092686.0,0.0163639741134,0,0,0,0
