Date,adj_open,adj_close,adj_vol,adj_high,adj_low,adj_open_tomorrow,vol_m_ave_10,vol_rel_m_ave_10,relative_overnight_tomorrow,relative_intraday,relative_intraday_tomorrow,relative_overnight,adj_close_tomorrow,sentiment_p,sentiment_n,sentiment_u
2007-01-03,58.652119184019,59.20437053194,3781500.0,59.650710662452,58.538642879651,59.310281749349,2251580.0,0.6794872933673244,0.0017889087656437486,0.009415710047719239,-0.005739795918365154,-0.005132811497497669,58.969852836247,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-04,59.310281749349,58.969852836247,2968400.0,59.317846836307,58.591598488356,58.9244623145,2315610.0,0.281908438813099,-0.0007697241821689182,-0.005739795918365154,-0.006034150725368725,0.0017889087656437486,58.568903227483,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-05,58.9244623145,58.568903227483,2765200.0,58.932027401458,58.258734662212,58.394906227453,2307650.0,0.19827530171386476,-0.002970808576595485,-0.006034150725368725,0.005182018396165278,-0.0007697241821689182,58.697509705766,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-08,58.394906227453,58.697509705766,2434500.0,59.037938618868,58.22847431438,59.007678271036,2320570.0,0.04909569631599142,0.0052841861064427675,0.005182018396165278,-0.004102564102557271,-0.002970808576595485,58.765595488386,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-09,59.007678271036,58.765595488386,1896800.0,59.181675271066,58.584033401398,58.485687270946,2273420.0,-0.16566230612909183,-0.004763130793004833,-0.004102564102557271,0.006984866123406874,0.0052841861064427675,58.894201966669,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-10,58.485687270946,58.894201966669,1787500.0,58.977417923205,58.281429923085,58.962287749289,2286090.0,-0.21809727526037903,0.0011560693641545772,0.006984866123406874,0.009109571465236721,-0.004763130793004833,59.499408923295,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-11,58.962287749289,59.499408923295,2372500.0,59.786882227692,58.916897227543,59.317846836307,2326980.0,0.019561835512122983,-0.0030514939605882363,0.009109571465236721,0.01211580155593417,0.0011560693641545772,60.036530097301,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-12,59.317846836307,60.036530097301,2582200.0,60.14244131471,59.174110184109,60.127311140795,2410170.0,0.07137670786707995,0.0015120967741952818,0.01211580155593417,0.0010065425264116357,-0.0030514939605882363,60.187831836457,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-16,60.127311140795,60.187831836457,2526600.0,60.233222358204,59.703666271156,60.013834836427,2494180.0,0.012998259949161595,-0.002890899949723802,0.0010065425264116357,-0.005294340098312533,0.0015120967741952818,59.696101184199,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-01-17,60.013834836427,59.696101184199,2711300.0,60.150006401668,59.575059792873,59.756621879861,2582650.0,0.04981317638859317,0.0010138132049068993,-0.005294340098312533,-0.002278769464491681,-0.002890899949723802,59.62045031462,0.3333333333333333,0.3333333333333333,0.3333333333333333
