Using: ,adj_low,adj_close_tomorrow,sentiment_p,sentiment_n,adj_open_tomorrow
Predict: ,adj_close_tomorrow
Train RMSE 1: ,1.4801360350067339
Test RMSE 1: ,2.4092784814364463
Baseline RMSE 1: ,3.022348398921735
Predicted adj_close_tomorrow,True adj_close_tomorrow,Relative Error on adj_close_tomorrow
23.3392,21.59,0.0810170917944
23.2582,22.05,0.0547922527979
23.3001,21.84,0.0668565938761
23.4203,22.1,0.0597421464877
22.9431,20.35,0.127426747315
21.0145,17.84,0.177942271724
21.6157,23.86,0.094062958659
22.2468,21.12,0.0533530603756
21.9786,19.32,0.137610942927
20.7653,19.18,0.0826520551855
20.8241,19.13,0.0885597583952
17.4048,14.98,0.161872242417
16.796,16.09,0.0438793412345
17.7001,16.82,0.0523226825292
18.5494,18.0,0.0305247836643
19.0652,17.55,0.0863347067113
19.2478,18.22,0.0564080708375
19.2197,17.86,0.0761282345215
19.3333,17.98,0.0752695951366
19.0899,17.95,0.0635039135606
19.6075,18.35,0.0685305894233
19.6986,17.83,0.104803614849
18.8456,16.94,0.11249205354
18.6009,17.0,0.0941696166992
18.7474,17.44,0.0749661594356
18.6712,17.16,0.0880664789871
18.2026,15.79,0.152790400558
17.1111,15.31,0.117645004542
17.0364,15.45,0.102680959362
16.9804,15.34,0.106938855744
16.9714,15.63,0.0858192858754
16.5764,15.08,0.0992275308867
16.7748,15.44,0.0864524643656
16.9272,15.46,0.0949008986065
16.8052,14.68,0.144768951374
16.3952,14.78,0.109280928223
16.1766,14.12,0.145652603495
15.4769,13.6,0.138006028007
15.2701,14.1,0.0829827464219
15.8027,14.53,0.0875912592153
16.2119,14.65,0.106615554757
16.063,14.2,0.131195820553
15.9019,14.27,0.114358480944
15.8932,14.35,0.107539466034
15.7748,14.09,0.119573713618
15.8124,14.23,0.111204960944
15.7116,14.15,0.110360243295
15.8509,14.52,0.0916570001397
16.3375,15.24,0.0720130339695
16.6119,15.57,0.0669190070533
17.0495,15.71,0.0852672885285
17.0509,15.29,0.11516399895
16.9692,15.35,0.105488208684
17.9388,16.4,0.093828271075
17.5757,15.33,0.146489720055
17.109,15.63,0.094623597402
17.0448,15.33,0.111860455677
16.9023,15.24,0.109075170802
16.7624,15.11,0.109360165347
16.5674,14.9,0.111905142765
16.4451,14.73,0.116437711282
16.1061,13.99,0.15125995606
15.4996,13.58,0.141355315083
15.3857,13.99,0.0997646787151
15.4508,13.62,0.13441807583
15.2206,13.47,0.129964022789
15.0681,13.33,0.130390095693
15.1038,13.78,0.0960634284165
15.2399,13.73,0.109971048532
15.5844,14.31,0.0890554831963
15.7769,14.22,0.10948404347
15.9525,14.59,0.0933859696365
15.9584,14.25,0.11989017955
16.0293,14.68,0.0919162947735
16.2861,14.92,0.0915621995287
16.5338,15.04,0.0993220704667
16.6343,14.97,0.111178121013
16.94,15.98,0.0600763208726
17.5941,16.86,0.0435382666537
18.014,16.22,0.110603718223
17.6898,16.04,0.102853594278
17.7934,16.4,0.0849608444586
17.8901,16.35,0.0941951646717
18.0516,16.58,0.0887547482627
17.8664,16.18,0.104228605593
17.9058,16.71,0.0715637572293
17.1266,14.38,0.19100326623
15.7553,13.59,0.159332603808
15.376,13.75,0.118256447532
15.1514,13.06,0.16013911015
14.5036,12.41,0.168698826497
13.7624,11.71,0.175265552446
13.3357,11.88,0.122534315193
13.4007,11.57,0.158226576981
13.526,12.24,0.105064426372
13.7382,12.11,0.134450961301
12.8637,10.89,0.181239573861
12.5357,11.01,0.138577300998
12.7156,11.2,0.135320237705
12.8612,11.03,0.166016257901
12.6249,10.64,0.186554413989
12.3815,10.72,0.154992206773
12.3593,10.71,0.153993294909
12.4073,10.86,0.142475925537
12.4816,10.75,0.161080648733
12.4597,10.81,0.152606544177
12.4374,10.68,0.164549209652
12.5685,11.18,0.124198705438
12.7165,11.08,0.147697720717
12.7298,11.03,0.154105185598
12.5395,10.47,0.197659092624
12.0624,10.17,0.186081559023
11.639,9.5,0.225153471294
11.3005,9.63,0.1734679233
11.2948,9.59,0.17777067628
11.4006,9.85,0.157418749659
11.4257,9.55,0.196407597727
11.3337,9.6,0.18059327205
11.293,9.48,0.191242133515
11.2254,9.48,0.184111003634
11.0201,8.95,0.231291041028
10.7335,9.02,0.189964996473
10.7071,8.88,0.20575277655
10.5342,8.51,0.237856599335
10.2882,8.6,0.196304920108
10.4145,9.02,0.154597847002
10.7536,9.29,0.157541141572
10.9943,9.38,0.172105284896
11.0209,9.25,0.191443881473
11.1862,9.66,0.157993707598
11.6409,10.31,0.129086750671
11.8223,9.8,0.206354997596
11.5498,9.84,0.173759572874
11.548,10.07,0.146773098715
11.5749,9.71,0.192060386116
12.7867,12.05,0.0611356838116
13.5091,12.68,0.065386808257
14.5085,13.8,0.0513401722562
14.9144,13.59,0.0974543685857
15.4473,14.17,0.0901377078254
15.7033,14.08,0.115290346471
15.3197,13.25,0.156206023018
14.9542,13.47,0.1101882725
15.1066,13.52,0.117355019383
15.0774,13.45,0.120999134163
15.0708,13.31,0.132291497188
14.8025,12.93,0.144816169237
14.5043,12.79,0.134037915574
14.4658,12.83,0.127496735713
14.2011,12.24,0.160221473843
13.815,12.05,0.146473706511
13.8502,12.58,0.100968253252
14.0871,12.51,0.126068215862
14.0637,12.34,0.139684936795
14.0189,12.56,0.11615422425
14.0179,12.17,0.151841805426
14.3299,13.26,0.080688559991
14.4231,12.52,0.152003915927
14.2156,12.65,0.123759379029
14.2525,12.46,0.143856645587
14.132,12.46,0.134187490179
13.9285,12.12,0.149216500839
14.1078,12.66,0.11436030311
14.6801,13.47,0.0898347244319
14.8617,13.15,0.130169190381
15.0233,13.68,0.0981971757454
15.8381,15.5,0.0218098548151
16.6182,15.8,0.0517863985858
17.6988,17.08,0.0362281173956
18.2599,16.65,0.0966898371149
18.5246,17.15,0.0801527729535
18.9469,17.31,0.0945654548984
18.7227,17.3,0.0822370010993
18.6458,16.97,0.0987492540547
18.5893,17.14,0.0845570469682
18.2672,16.6,0.100436635764
18.0952,16.23,0.114924719359
17.9646,16.66,0.0783071849956
18.1334,16.57,0.0943515802912
18.3464,16.99,0.079836166768
18.688,17.29,0.0808567424397
18.8284,17.24,0.0921356572906
18.8944,17.37,0.0877597174153
18.767,17.16,0.0936493640179
18.7585,17.25,0.0874485624009
18.8551,17.6,0.0713110186837
19.0364,17.5,0.0877971104213
19.0544,17.54,0.0863417230691
19.1433,17.71,0.0809307647653
19.3872,17.77,0.0910052426692
19.1668,17.13,0.11890448789
18.4593,16.84,0.096155751063
18.2517,16.46,0.108854625234
18.108,16.75,0.0810732485643
18.1783,16.42,0.107085085089
17.5351,15.45,0.134959594332
16.9849,15.13,0.122597834958
16.7842,15.37,0.0920097087992
17.5007,15.64,0.118972539292
16.4128,14.07,0.166506904868
15.5936,13.81,0.129150252511
15.4211,13.89,0.110227061657
15.4899,13.77,0.124899787321
15.4549,13.9,0.111865077945
15.6254,14.15,0.104269937576
15.8647,14.34,0.106322859122
15.977,14.39,0.110282948317
15.8882,14.14,0.123638301455
15.8369,14.35,0.103619565532
15.9571,14.42,0.106596522126
16.147,14.75,0.0947103985285
16.0323,14.14,0.133829329948
15.7412,14.23,0.106200348887
15.3566,13.24,0.159860936537
14.7834,13.19,0.120801004521
14.861,13.42,0.107376769474
15.004,13.33,0.12558509386
14.8234,13.1,0.131557071482
14.7456,13.16,0.120489926324
14.8262,13.38,0.108083667955
15.0445,13.61,0.105400606782
15.4611,14.19,0.0895776110186
15.8814,14.43,0.100584771678
15.8824,14.11,0.12561226567
15.6824,13.99,0.120970128177
15.5946,13.92,0.120304170696
15.5324,13.79,0.126351332301
15.4199,13.77,0.11981671014
15.4864,14.07,0.100664809823
15.6677,14.23,0.101035428399
15.7208,14.01,0.122110286498
15.6392,14.09,0.109953718544
15.6894,14.1,0.112725481074
15.816,14.39,0.0990991121866
15.6841,13.76,0.139836117279
15.5999,14.33,0.0886185001179
15.9521,14.62,0.0911139189463
16.0098,14.36,0.114886451232
15.9522,14.38,0.10933279958
16.0653,14.57,0.102631960982
16.0821,14.46,0.112175647319
16.059,14.42,0.113664756701
16.0928,14.46,0.11292038386
16.0218,14.29,0.121186909766
15.7295,13.83,0.1373485419
15.315,13.39,0.143766179558
14.8267,12.92,0.147580884928
14.58,12.81,0.13817366839
14.2962,12.39,0.15384993965
14.015,12.48,0.12299544689
13.8462,12.13,0.141480070839
13.7829,12.05,0.14380713815
13.7877,12.12,0.137598119553
13.7345,12.055,0.139318275531
13.4772,11.65,0.156842227657
13.2688,11.41,0.162913971883
13.1478,11.41,0.152305201832
13.2913,11.69,0.136978759635
13.3851,11.93,0.121967616245
13.1725,11.06,0.190999705365
13.0448,11.49,0.135317152536
13.3736,12.04,0.110760238876
